Id,SalePrice
1779,123895.44991404109
1780,172783.6854764844
1781,126852.44932421128
1782,88810.25384949775
1783,146726.59428726148
1784,108006.9381519602
1785,118145.99774375206
1786,137728.71481881684
1787,160879.72634450727
1788,57067.92926148198
1789,97479.52066435158
1790,79100.01661103655
1791,181318.99384115826
1792,155458.6669074908
1793,123343.2062258033
1794,151313.85761425662
1795,132284.75686127006
1796,122695.75065787268
1797,115105.81987499128
1798,121243.95750335293
1799,110235.47539518023
1800,130677.13689867583
1801,128523.8776400837
1802,125368.61758929797
1803,145089.58549405565
1804,142781.0283609979
1805,133322.83231319362
1806,120011.16209903688
1807,131020.2417658707
1808,120758.35950806987
1809,124226.00375433956
1810,146481.90692736968
1811,91543.22316676493
1812,95258.1967377471
1813,123517.81814238217
1814,94908.06786928272
1815,51122.66219504713
1816,95225.56346216991
1817,111786.28297943162
1818,147823.1949495507
1819,121964.4631868912
1820,52156.7448385253
1821,106657.97379587028
1822,146254.42307828323
1823,42876.94832086283
1824,127610.14802461678
1825,140029.48229644835
1826,106225.28464042778
1827,100957.47558998455
1828,136149.09406546463
1829,114226.41312064644
1830,148124.05954603635
1831,139652.24276620714
1832,80312.92873540061
1833,141942.27991689948
1834,120357.08305122325
1835,124811.18608259171
1836,125062.32700710163
1837,93551.97900412626
1838,131387.58517286953
1839,94423.17920012215
1840,150568.45036991924
1841,141153.47080778726
1842,88625.64779686613
1843,131024.70126563536
1844,137418.85490284069
1845,139840.18057370099
1846,154374.250223216
1847,173038.6957902675
1848,50587.34157845048
1849,106057.8636172661
1850,117626.2394090008
1851,156521.0765388775
1852,124525.90702297058
1853,132839.35988168154
1854,169890.33244253538
1855,147231.8529041731
1856,221036.0961522677
1857,147253.94268440947
1858,136376.73733269435
1859,116215.25400015767
1860,152059.35113601614
1861,115905.1672920227
1862,297453.31396319973
1863,281023.72838398116
1864,279707.89149159
1865,333691.96720892296
1866,319665.13701137685
1867,228899.25575069862
1868,295928.05402773345
1869,205007.314569468
1870,226490.5760306601
1871,247859.657298973
1872,177154.51755712958
1873,240850.77225902953
1874,147451.71204413776
1875,200527.85624499884
1876,197342.47573291222
1877,208820.93251878288
1878,202206.5893468912
1879,128754.34595197436
1880,129058.05720228057
1881,238820.14185770968
1882,249446.26699667174
1883,186816.02401757648
1884,204809.5833821459
1885,240315.78450706997
1886,287128.2830773072
1887,210931.7690893629
1888,266767.8838189061
1889,165804.45525472634
1890,120173.17932195523
1891,130980.03656988074
1892,98153.98754847964
1893,128223.97660692064
1894,125763.7754730295
1895,134794.90610627268
1896,123054.13788595908
1897,119884.54897611892
1898,112294.0074375722
1899,151926.2449891953
1900,144449.99736528724
1901,175120.66078399535
1902,148503.21650449082
1903,209759.38888686817
1904,143536.32032215782
1905,196292.21568140085
1906,152423.6256490026
1907,209563.31550731845
1908,107076.70324639017
1909,133920.49341182315
1910,118896.54228039892
1911,217439.92793857236
1912,321531.6212987294
1913,144299.8455093505
1914,53841.2704214219
1915,315549.16240582307
1916,67225.94441882838
1917,244867.6841880226
1918,139189.1678130424
1919,176057.81194640568
1920,156242.82333573088
1921,406526.48513795127
1922,311676.6767642094
1923,226143.6221091668
1924,234111.19988307348
1925,195571.9008277955
1926,388059.55079869245
1927,133148.59766064258
1928,153353.59165269253
1929,125329.12280353787
1930,129992.60013540472
1931,144518.94603574678
1932,139286.29127798302
1933,186087.23422381384
1934,179698.14220489556
1935,172132.9771306744
1936,193606.12744958978
1937,182424.03984640547
1938,176164.70992292315
1939,243714.8949976636
1940,189384.1590976107
1941,169514.56566701626
1942,183425.29733639257
1943,213907.63843784708
1944,365713.3134904495
1945,397424.217737246
1946,140007.1225187286
1947,315877.6219185074
1948,178464.2666318516
1949,245019.13823590727
1950,185113.4026202923
1951,250401.89046900414
1952,211824.26813492033
1953,168843.3800120382
1954,180176.6398640499
1955,136964.06465463794
1956,299631.16931044334
1957,152973.3575608018
1958,298391.55353375233
1959,142206.27699281165
1960,115940.38399671699
1961,122850.6183289713
1962,97501.22481122465
1963,103064.38636623762
1964,108933.78418877038
1965,143844.16876997903
1966,132563.10619080884
1967,296342.1003273627
1968,431411.8050400414
1969,387201.1138654259
1970,419493.48210438533
1971,442107.0919731491
1972,372870.58142335527
1973,272988.09166196495
1974,321664.94096688065
1975,533746.3574809014
1976,275011.25468463235
1977,361748.5178074353
1978,362445.5335849578
1979,332845.0992582868
1980,207320.8703747326
1981,338700.68661864765
1982,223507.74818331323
1983,205516.9502326047
1984,171733.449583855
1985,222146.23324239993
1986,209832.59563718582
1987,183609.71374095362
1988,177937.4508715351
1989,193915.9644700719
1990,213547.3308993301
1991,240269.50183779575
1992,216619.47241891542
1993,168885.73032119308
1994,231048.67182672193
1995,184217.27027597438
1996,252665.67432402304
1997,304910.4834136249
1998,331147.66371848574
1999,268833.3455888953
2000,321168.96738356986
2001,278170.55012904917
2002,237602.5323586713
2003,258067.56462310377
2004,283509.99395743915
2005,213401.97539652526
2006,225116.81217980635
2007,248253.87863426137
2008,227197.74106866
2009,197968.3716974259
2010,195065.41007825237
2011,138517.57011324939
2012,174415.01192521
2013,181475.49497378734
2014,188323.5749363174
2015,207575.27301636853
2016,193814.9722505919
2017,197999.35650619052
2018,120427.78450449415
2019,133605.41345587812
2020,104393.74355955503
2021,104281.13174500882
2022,180420.01757158356
2023,142869.18518257185
2024,271609.0061695802
2025,350851.6566074493
2026,175411.44077528146
2027,158738.83785845494
2028,148435.0100563253
2029,170182.77059928098
2030,265705.74700952857
2031,228663.95917160093
2032,241495.04180734415
2033,251301.12927072667
2034,169684.13268223198
2035,215144.7533284117
2036,195833.2715400411
2037,205436.99247404348
2038,297367.74309959
2039,224501.50073088298
2040,266652.2975337432
2041,278291.76589073247
2042,206596.16528933257
2043,178610.87321788986
2044,165749.93123023113
2045,203119.02633552818
2046,148837.94066277094
2047,145205.53293924293
2048,138754.0966542234
2049,141353.09626064048
2050,173381.2413722251
2051,101401.28336572649
2052,125325.80717280034
2053,147363.65422305418
2054,88253.0538946992
2055,156145.77249058714
2056,143398.35635813518
2057,113557.8123863058
2058,222163.60724301005
2059,134508.94960003262
2060,176100.03013202467
2061,170749.71446426623
2062,130749.2185452398
2063,120252.99634190748
2064,144039.88852769177
2065,118624.08847931951
2066,163679.80987661955
2067,113551.16575516143
2068,141788.19651654348
2069,84941.63533787607
2070,115605.0298720627
2071,94544.53157244032
2072,132304.02827196394
2073,136895.42333694224
2074,178867.84759658642
2075,142181.8957720169
2076,117782.44877658304
2077,160211.0445490365
2078,126988.56121931726
2079,131054.53865737727
2080,118641.78889515283
2081,120731.4115963174
2082,123970.3614771367
2083,146343.96880274563
2084,112931.88186653393
2085,118731.46121229934
2086,112181.43487991777
2087,119533.36757853268
2088,96250.01585691216
2089,77037.87493304763
2090,124942.5851212998
2091,117518.77025066473
2092,124412.69924113793
2093,112486.69904592336
2094,109322.39502294533
2095,148621.4153381238
2096,80283.32760052425
2097,94422.01277738035
2098,145732.4771565337
2099,53654.98470783958
2100,73633.28304814898
2101,113831.1938336174
2102,120359.70410144186
2103,104393.49311084773
2104,136698.7694298143
2105,128180.89076431407
2106,67726.36339931296
2107,201733.33964228653
2108,115531.86737628063
2109,111215.64723494128
2110,127242.57623702919
2111,140794.8920893265
2112,139862.75114181248
2113,121450.17295967953
2114,118656.72600709084
2115,163891.22791886385
2116,117616.94500679146
2117,150584.33426009683
2118,128188.20914216078
2119,114257.36562867317
2120,113718.75171086963
2121,91415.58831612361
2122,116416.13271142136
2123,82976.77195480243
2124,156947.25781849984
2125,127461.25774908937
2126,151166.5488960177
2127,162912.57330942733
2128,125779.11046546037
2129,93068.4723919981
2130,139513.0351801624
2131,141734.76877546214
2132,117192.01077941085
2133,121350.77177798802
2134,122582.89073058106
2135,92109.49342425723
2136,80215.3136424322
2137,109985.57562254323
2138,134373.80852671334
2139,149803.3148453399
2140,139991.71464592312
2141,146753.30041286504
2142,127410.76983650202
2143,147939.8646250345
2144,120416.43903833788
2145,139170.18046267368
2146,165138.5914975613
2147,137498.86003419466
2148,134652.56798247778
2149,148177.46320213162
2150,227165.41543115475
2151,108751.45142530013
2152,164997.79045308536
2153,167504.23607510224
2154,106317.91377014601
2155,136641.00710388157
2156,269039.26475167053
2157,229859.62790403396
2158,239717.56083085784
2159,209884.67421457206
2160,176758.1102712685
2161,238607.7462669773
2162,376174.37570510176
2163,351626.6437036162
2164,243014.09019006873
2165,202109.89766621622
2166,154469.4911756983
2167,218965.94546358258
2168,198172.8223754006
2169,197723.42204811645
2170,219896.14013980108
2171,153191.9753633781
2172,133527.20511839402
2173,166371.98320091056
2174,230519.8484829825
2175,289900.3221871584
2176,310497.90086506755
2177,241321.79101913748
2178,212183.00030312143
2179,137413.31707191837
2180,215928.79448651016
2181,193536.65659412072
2182,223865.76297343094
2183,191132.62180699443
2184,120597.6354070958
2185,121694.0239183936
2186,144009.2580341595
2187,149745.9709567984
2188,152899.85243117673
2189,287580.6739986026
2190,81461.43320183628
2191,81612.18068277524
2192,91826.76149745779
2193,109345.8692089401
2194,104528.00176673285
2195,112052.66402641032
2196,101599.56486123533
2197,116471.25947786125
2198,154868.73151242977
2199,176782.672794848
2200,149342.38570771928
2201,140817.5886648047
2202,209490.4975000738
2203,136928.34754209837
2204,182191.00441715287
2205,119156.03313779554
2206,144136.65672182746
2207,217040.87400885732
2208,264025.32635724795
2209,250575.4150803979
2210,117837.9324774103
2211,111316.9040964801
2212,116604.78485990106
2213,108394.29144287432
2214,127631.74860107663
2215,100546.03187327061
2216,150102.9175938899
2217,63758.96384765042
2218,68344.96406766397
2219,61872.48956380817
2220,63078.30561598186
2221,318638.46453320584
2222,280928.6029724262
2223,291363.1272208322
2224,209337.84730432066
2225,121791.14414451858
2226,189906.25880830863
2227,201615.8160987812
2228,264758.7318048655
2229,255120.63102791968
2230,152032.17681585788
2231,221387.16262635775
2232,181958.98428055705
2233,180660.6726435594
2234,238604.75982912735
2235,222264.4533248313
2236,262848.2429366219
2237,327154.97120732936
2238,196730.0524831719
2239,109132.89251954158
2240,155934.00388729345
2241,163327.67099199563
2242,123542.28286334066
2243,127855.87173810383
2244,103088.43275313562
2245,97059.0524539079
2246,142914.30194623224
2247,110278.66962990307
2248,124122.2440447912
2249,120625.52932617633
2250,130016.3653805831
2251,112421.75077222785
2252,174792.6236922458
2253,154559.04014878994
2254,177832.34667452716
2255,187101.8584336426
2256,176158.39246948666
2257,207658.15296810959
2258,158279.06332115436
2259,175378.72166368738
2260,150323.88869388952
2261,191199.1238179823
2262,211302.71047288546
2263,377878.8657686117
2264,503060.3419755503
2265,171310.2111567622
2266,298781.57860916015
2267,384091.12873248477
2268,420544.2078800973
2269,147883.35162699394
2270,196821.0915007479
2271,215665.94370765207
2272,196533.3358841346
2273,163776.4264470708
2274,180947.1712470269
2275,163157.1950183394
2276,196314.7302313301
2277,183436.86527464245
2278,147494.20761427577
2279,122942.63672634291
2280,116688.43076330781
2281,172891.54168932594
2282,191970.98827106616
2283,103923.54742250804
2284,109786.40452002008
2285,136595.13802326168
2286,122415.85621592586
2287,358969.1275278609
2288,275254.6171322012
2289,394369.7632534597
2290,454542.15500801365
2291,324669.5173434379
2292,437240.0015797659
2293,483599.1074427514
2294,407671.8279247732
2295,482323.941048272
2296,290203.8584955415
2297,331862.2113813557
2298,338962.63643208606
2299,366221.8110156267
2300,336470.4007576598
2301,309041.6683454003
2302,254568.7418280481
2303,243867.17762955814
2304,245159.8495140762
2305,200232.92141429652
2306,195509.65840903268
2307,202032.75462728002
2308,230720.76641342495
2309,279559.1415838745
2310,216969.55845281706
2311,202256.273167009
2312,179751.63918440905
2313,173544.75750905115
2314,169108.81039334595
2315,179830.1090327149
2316,190945.68148243258
2317,188599.3094814675
2318,184160.29040344057
2319,182067.4727494497
2320,182103.18931839726
2321,234577.99774455331
2322,179932.018925505
2323,189940.40216428548
2324,172684.8983877403
2325,217732.35189487133
2326,174480.99893163747
2327,205171.84625759756
2328,225502.4053591055
2329,189051.52218880187
2330,180303.44223357958
2331,358043.6927056459
2332,379109.7837650117
2333,316787.8817695969
2334,258916.28481460808
2335,271499.92155440256
2336,318935.9321592164
2337,197453.50929986392
2338,264094.8768680811
2339,214211.89015472954
2340,392142.88983481727
2341,222153.93751841542
2342,230315.22377820936
2343,227792.5700691412
2344,213573.75858158787
2345,230680.38862243886
2346,210796.90280495957
2347,198545.46831107212
2348,243892.34498300235
2349,184238.22935644657
2350,305016.94886985945
2351,261394.80364053044
2352,255223.15041114175
2353,251598.01055999982
2354,137613.39955769575
2355,142918.1204905064
2356,151808.07314084354
2357,190476.9983071438
2358,198372.19722425577
2359,127630.67363640848
2360,115417.71184575873
2361,146636.05585960826
2362,272479.7500744767
2363,133725.73181773748
2364,151397.17181731694
2365,217031.6072321036
2366,193547.3495012585
2367,227112.777226488
2368,214810.30258545539
2369,221224.750596223
2370,169355.2746088408
2371,168748.9067641339
2372,193491.1841285377
2373,280192.4794149711
2374,315814.75945303653
2375,250845.14069757488
2376,291387.0479258835
2377,345431.39516684465
2378,146394.5293062176
2379,197635.0726961288
2380,146824.4809188485
2381,167912.3653764185
2382,200621.4581171262
2383,204251.65047829284
2384,249431.32808520857
2385,159186.71424878755
2386,130958.0242982549
2387,134475.95271885343
2388,100096.71334567505
2389,119585.94153977135
2390,149393.28692318045
2391,143167.06118231418
2392,114440.13857509044
2393,168724.76714198242
2394,141595.80320767054
2395,210778.30702960808
2396,144103.62194773272
2397,217866.66804015834
2398,131454.70248546312
2399,63979.1813423963
2400,61903.10744838932
2401,116084.19607745657
2402,140570.90261619183
2403,143217.0427457266
2404,154993.8567495839
2405,160859.9059801628
2406,138967.12560765017
2407,122740.06511237567
2408,146595.30686664203
2409,121371.81977670535
2410,163501.82593125862
2411,116769.3526426974
2412,155537.12536252153
2413,132371.67391754655
2414,150776.98335159017
2415,136248.0342262511
2416,125537.85817257747
2417,134258.47337375677
2418,131757.58024388424
2419,125711.80902356631
2420,124041.1926975134
2421,151802.48142237778
2422,109604.29083327236
2423,119995.29065702035
2424,155963.14755280205
2425,197772.72158672014
2426,130732.43030263053
2427,138124.30473384418
2428,178528.49454736148
2429,114255.20183226543
2430,131203.0786862821
2431,108551.72753451599
2432,146917.8648309095
2433,148180.12980786653
2434,139960.62993009327
2435,151363.61037667014
2436,105812.99867611784
2437,107011.56174108773
2438,122561.95065479289
2439,104999.25692795386
2440,120037.45131842396
2441,92257.222282161
2442,97447.86627679251
2443,125284.70768029353
2444,129573.06295113637
2445,88087.81953230595
2446,142347.48389525124
2447,182888.70963143665
2448,134763.35939054578
2449,109875.49316435022
2450,148366.04033523306
2451,128955.39435872209
2452,194660.48070017586
2453,90828.40409942294
2454,121538.47797013729
2455,121055.74876939747
2456,136405.85022282953
2457,135565.22059857319
2458,127345.05295439866
2459,113787.68021352726
2460,139259.82903126188
2461,124699.47689435139
2462,135701.74372944274
2463,127313.38404988627
2464,182667.75921724882
2465,143236.56728638476
2466,116556.40310756056
2467,130311.51594798324
2468,85249.39020054338
2469,81810.15930313284
2470,190741.2424200786
2471,204605.44951544606
2472,165744.5689023475
2473,115570.35955949003
2474,79389.43830804357
2475,218385.20120801852
2476,114021.70716499798
2477,127606.82050465189
2478,152003.2377185084
2479,104612.44288557558
2480,152302.90720781634
2481,122171.55265772714
2482,129537.74206794602
2483,109236.82905160247
2484,122040.72809223119
2485,126104.32755073009
2486,156636.04010301453
2487,170150.11521835515
2488,159000.36367046364
2489,148079.7795072733
2490,146796.1660100661
2491,87364.3669793345
2492,192871.24042063675
2493,153968.04909389402
2494,143617.2222795505
2495,89063.38591470328
2496,247163.7408367751
2497,150544.96003227084
2498,111639.19574521604
2499,82557.03670857594
2500,124590.40342668373
2501,135219.07678219455
2502,145758.32550502627
2503,94738.71158665925
2504,174778.43223502004
2505,228399.46380866333
2506,257624.35771182258
2507,290977.3752337688
2508,254476.62026635825
2509,217785.87566321535
2510,216181.2232470481
2511,173814.1722848894
2512,208405.11717139313
2513,222903.51673597196
2514,267287.23342655576
2515,152786.45444191087
2516,173579.1842856834
2517,146954.27589149063
2518,156304.502723426
2519,234322.41682147427
2520,215962.69584949373
2521,185966.55149774867
2522,223337.24898067274
2523,119298.08918680497
2524,138840.3337370069
2525,145326.4466100789
2526,139882.37179535918
2527,116079.72113556335
2528,126252.02879941445
2529,132829.89890221227
2530,119630.28913710828
2531,255375.83852534014
2532,224693.75408205748
2533,195175.77961677263
2534,229933.69830425212
2535,302655.10299489857
2536,235498.20307158708
2537,237927.55326094516
2538,182860.69962104817
2539,188712.28455370624
2540,180749.59490447768
2541,181516.77130664387
2542,168634.22570954132
2543,125667.46115719168
2544,120278.28649088393
2545,135213.38298324466
2546,125624.61309898105
2547,136277.03498139343
2548,156479.2086224956
2549,159533.09704374822
2550,715134.0415459758
2551,139233.1478448245
2552,127522.73825674884
2553,74670.57383838671
2554,97194.07634273151
2555,117274.93875563779
2556,100413.8168114303
2557,106251.99051120918
2558,149527.17170585357
2559,137695.78853751416
2560,147294.44285481935
2561,141546.37489886984
2562,137322.24993468152
2563,146286.65291743135
2564,202069.8510990457
2565,141516.78595648648
2566,162668.8640146604
2567,137954.116662956
2568,202370.18493808448
2569,226785.1216353284
2570,115262.99509354867
2571,196305.72455889444
2572,143912.94522005925
2573,224630.25134687583
2574,305655.83144567366
2575,131264.36837925078
2576,118252.95766707827
2577,149892.49374820036
2578,82734.46144591723
2579,61139.97629530676
2580,92486.62641762082
2581,99442.33427305633
2582,96593.60436442224
2583,292103.33672950626
2584,175695.817026123
2585,188107.85714490048
2586,224865.74959561956
2587,196265.14069251722
2588,138571.26247818276
2589,147284.41467825868
2590,207584.91578005062
2591,222484.40436265978
2592,216304.9274800006
2593,252167.04399380548
2594,177610.49650579182
2595,196099.41160106167
2596,302164.6306133805
2597,188853.0986986603
2598,288632.6703949696
2599,312140.77625094284
2600,163332.0247196683
2601,149323.63668620636
2602,82021.61309914039
2603,93987.26751909374
2604,89751.74474309705
2605,77247.93154364167
2606,153016.27176117033
2607,203453.2738602136
2608,194413.10693378292
2609,171084.31997953716
2610,108309.43041746829
2611,118820.21914116133
2612,160380.48267695127
2613,132387.96757838273
2614,125667.66640541772
2615,156867.2791646591
2616,145978.1760184427
2617,184513.776909576
2618,203082.39918540884
2619,194933.81757660265
2620,184427.48526356052
2621,174397.41920010987
2622,183129.72861743308
2623,243976.4552820439
2624,320129.69472642505
2625,299384.2088710022
2626,175905.89244953624
2627,160673.9885678676
2628,477612.8313662991
2629,512141.38036146096
2630,373148.7374108548
2631,471938.58596978924
2632,421663.34998953855
2633,313156.8059386698
2634,419794.3799527244
2635,158042.91832429662
2636,172749.12537210586
2637,178510.20592555703
2638,260657.36798118489
2639,186479.52171474686
2640,149666.42900947985
2641,105032.72401589165
2642,194799.58005242277
2643,100474.24844707618
2644,121693.4019587696
2645,105478.57859143203
2646,94367.44632077037
2647,101558.898341543
2648,140102.269336053
2649,148140.89211502115
2650,131658.18758848694
2651,139250.50141302875
2652,398854.56870903174
2653,254924.26332057812
2654,256306.72722101194
2655,408830.89856704907
2656,317931.01321827836
2657,348427.3319301676
2658,308068.7825258062
2659,298950.94617632736
2660,354385.49969443434
2661,346206.39070272417
2662,364397.4488454398
2663,285851.8881623359
2664,268291.2676196536
2665,317618.21564812155
2666,286344.07489705354
2667,169227.43241962927
2668,177427.6309747905
2669,183106.82945790744
2670,272034.1207671077
2671,183998.36795803517
2672,195605.84539351685
2673,204179.75659505805
2674,199186.74472896516
2675,171601.10949738786
2676,193106.95057793963
2677,195271.0842650615
2678,249908.16377177456
2679,270860.21194339206
2680,282172.8400373682
2681,388463.78531079995
2682,314589.6664047851
2683,521901.1333317241
2684,310597.40907797636
2685,326053.4017641568
2686,258862.43399081207
2687,313290.0741349938
2688,210973.3729349709
2689,204629.27973522778
2690,429406.38425633183
2691,190836.78790257033
2692,135807.91109492243
2693,196488.3058079449
2694,135867.19515469708
2695,192530.81181135707
2696,182945.0231154005
2697,187195.3494565172
2698,192438.28741540477
2699,175208.75044686283
2700,157761.4934838553
2701,147458.06930788868
2702,110244.08275759192
2703,121499.82058813007
2704,137487.6219474863
2705,116425.51318441011
2706,109534.05146851995
2707,122556.45486827595
2708,132244.51056916584
2709,101062.4144976603
2710,124957.80157052468
2711,287266.7273755888
2712,382778.64366248756
2713,171728.7699132281
2714,150149.29712920004
2715,171161.15590863084
2716,142112.48297542625
2717,191228.06856608822
2718,221552.82905219868
2719,158184.8359643473
2720,169928.32539674695
2721,134051.5210456055
2722,163234.44059850712
2723,139275.9944419493
2724,129055.20527287084
2725,129206.37867611706
2726,151367.28962833885
2727,173691.14074533363
2728,178774.4625709806
2729,144496.79146129012
2730,147688.32139285252
2731,127398.3441211728
2732,133457.87033737186
2733,156902.26701969697
2734,150038.59874162835
